venda_id,produto_key,descricao,quantidade,unidade,preco_unitario,desconto,total
V000095,P029,Argamassa AC-II 20kg,9,SC,25.92,0.0,233.28
V000095,P019,Rebolo Desbaste 4.5,4,UN,10.37,0.0,41.48
V000095,P026,Disjuntor 20A,12,UN,28.14,0.0,337.68
V000095,P001,Cimento CP-II 50kg,5,SC,35.43,5.31,171.84
V000096,P026,Disjuntor 20A,42,UN,28.25,118.65,1067.85
V000096,P027,Tomada 2P+T,66,UN,14.17,46.76,888.46
V000096,P007,Tijolo Ceramico 6cm,17,UN,1.0,1.7,15.3
V000096,P029,Argamassa AC-II 20kg,93,SC,25.8,0.0,2399.4
V000096,P019,Rebolo Desbaste 4.5,79,UN,10.35,0.0,817.65
V000096,P005,Brita 1 20kg,49,SC,14.87,0.0,728.63
V000096,P021,Mangueira 1/2 50m,11,RL,65.41,0.0,719.51
V000096,P017,Massa Corrida 25kg,28,BD,37.88,31.82,1028.82
V000097,P020,Broca de Concreto 10mm,17,UN,14.25,0.0,242.25
V000097,P007,Tijolo Ceramico 6cm,12,UN,1.0,0.0,12.0
V000097,P008,Bloco de Concreto,14,UN,3.87,0.0,54.18
V000098,P022,Tubo PVC 100mm 6m,18,BR,42.36,38.12,724.36
V000098,P016,Rejunte 5kg,66,PCT,13.18,69.59,800.29
V000098,P015,Tinta Acrilica 18L,31,GL,98.42,0.0,3051.02
V000099,P012,Telha Ceramica,96,UN,3.79,0.0,363.84
V000099,P006,Tijolo Ceramico 9cm,16,UN,1.21,0.0,19.36
V000099,P007,Tijolo Ceramico 6cm,92,UN,1.01,0.0,92.92
V000099,P023,Tubo PVC 50mm 6m,23,BR,27.94,51.41,591.21
V000099,P002,Cimento CP-V 50kg,86,SC,38.41,330.33,2972.93
V000100,P025,Fio Eletrico 2.5mm 100m,78,RL,244.05,0.0,19035.9
V000100,P020,Broca de Concreto 10mm,82,UN,14.06,34.59,1118.33
V000100,P016,Rejunte 5kg,90,PCT,13.09,0.0,1178.1
V000100,P004,Areia Fina 20kg,98,SC,11.06,54.19,1029.69
V000101,P002,Cimento CP-V 50kg,6,SC,37.43,0.0,224.58
V000101,P021,Mangueira 1/2 50m,7,RL,65.86,0.0,461.02
V000102,P006,Tijolo Ceramico 9cm,65,UN,1.21,0.0,78.65
V000102,P007,Tijolo Ceramico 6cm,54,UN,1.0,0.0,54.0
V000102,P025,Fio Eletrico 2.5mm 100m,98,RL,241.45,709.86,22952.24
V000103,P004,Areia Fina 20kg,18,SC,10.91,0.0,196.38
V000103,P003,Areia Media 20kg,15,SC,11.94,0.0,179.1
V000103,P025,Fio Eletrico 2.5mm 100m,6,RL,236.95,0.0,1421.7
V000103,P023,Tubo PVC 50mm 6m,5,BR,28.35,0.0,141.75
V000103,P014,Tinta Latex 18L,7,GL,89.89,0.0,629.23
V000104,P016,Rejunte 5kg,53,PCT,13.16,0.0,697.48
V000104,P020,Broca de Concreto 10mm,56,UN,13.93,0.0,780.08
V000104,P014,Tinta Latex 18L,17,GL,90.33,0.0,1535.61
V000104,P011,Ferro 12mm 12m,22,BR,75.68,166.5,1498.46
V000104,P012,Telha Ceramica,27,UN,3.86,3.13,101.09
V000104,P022,Tubo PVC 100mm 6m,45,BR,42.42,0.0,1908.9
V000104,P029,Argamassa AC-II 20kg,41,SC,26.02,106.68,960.14
V000105,P014,Tinta Latex 18L,2,GL,89.07,0.0,178.14
V000105,P017,Massa Corrida 25kg,5,BD,38.14,0.0,190.7
V000106,P021,Mangueira 1/2 50m,28,RL,65.61,91.85,1745.23
V000106,P006,Tijolo Ceramico 9cm,11,UN,1.21,0.4,12.91
V000106,P019,Rebolo Desbaste 4.5,28,UN,10.58,29.62,266.62
V000106,P005,Brita 1 20kg,31,SC,14.76,0.0,457.56
V000106,P015,Tinta Acrilica 18L,70,GL,96.5,202.65,6552.35
V000106,P023,Tubo PVC 50mm 6m,75,BR,28.1,0.0,2107.5
V000106,P016,Rejunte 5kg,29,PCT,12.95,0.0,375.55
V000106,P010,Ferro 8mm 12m,14,BR,37.98,53.17,478.55
V000107,P002,Cimento CP-V 50kg,7,SC,38.53,8.09,261.62
V000107,P005,Brita 1 20kg,3,SC,15.0,0.9,44.1
V000107,P019,Rebolo Desbaste 4.5,13,UN,10.36,0.0,134.68
V000107,P007,Tijolo Ceramico 6cm,2,UN,0.98,0.0,1.96
V000108,P010,Ferro 8mm 12m,37,BR,38.16,0.0,1411.92
V000108,P028,Impermeabilizante 18L,37,GL,118.93,0.0,4400.41
V000108,P027,Tomada 2P+T,89,UN,14.03,0.0,1248.67
V000109,P016,Rejunte 5kg,2,PCT,13.21,0.0,26.42
V000109,P029,Argamassa AC-II 20kg,2,SC,26.21,0.0,52.42
V000109,P013,Telha Fibrocimento 2.44m,13,UN,25.24,0.0,328.12
V000110,P012,Telha Ceramica,55,UN,3.86,16.98,195.32
V000110,P001,Cimento CP-II 50kg,33,SC,34.31,0.0,1132.23
V000110,P020,Broca de Concreto 10mm,65,UN,13.77,0.0,895.05
V000110,P015,Tinta Acrilica 18L,75,GL,97.65,0.0,7323.75
V000110,P011,Ferro 12mm 12m,72,BR,74.18,427.28,4913.68
V000110,P010,Ferro 8mm 12m,60,BR,37.89,181.87,2091.53
V000111,P007,Tijolo Ceramico 6cm,3,UN,0.98,0.0,2.94
V000112,P003,Areia Media 20kg,5,SC,11.89,0.0,59.45
V000112,P023,Tubo PVC 50mm 6m,2,BR,27.9,0.0,55.8
V000113,P009,Ferro 10mm 12m,20,BR,55.41,55.41,1052.79
V000113,P018,Disco de Corte 4.5,10,UN,8.04,0.0,80.4
V000113,P022,Tubo PVC 100mm 6m,19,BR,41.9,0.0,796.1
V000114,P005,Brita 1 20kg,11,SC,14.76,0.0,162.36
V000114,P021,Mangueira 1/2 50m,53,RL,63.92,0.0,3387.76
V000114,P020,Broca de Concreto 10mm,27,UN,14.04,0.0,379.08
V000114,P001,Cimento CP-II 50kg,66,SC,34.73,0.0,2292.18
V000115,P010,Ferro 8mm 12m,63,BR,37.28,117.43,2231.21
V000115,P004,Areia Fina 20kg,64,SC,11.07,56.68,651.8
V000115,P017,Massa Corrida 25kg,38,BD,38.28,0.0,1454.64
V000116,P005,Brita 1 20kg,4,SC,15.13,0.0,60.52
V000116,P013,Telha Fibrocimento 2.44m,4,UN,25.31,0.0,101.24
V000117,P029,Argamassa AC-II 20kg,87,SC,26.0,0.0,2262.0
V000117,P021,Mangueira 1/2 50m,11,RL,65.47,72.02,648.15
V000117,P002,Cimento CP-V 50kg,68,SC,38.5,0.0,2618.0
V000118,P024,Joelho PVC 100mm,6,UN,7.14,0.0,42.84
V000118,P022,Tubo PVC 100mm 6m,12,BR,42.73,15.38,497.38
V000118,P019,Rebolo Desbaste 4.5,17,UN,10.34,0.0,175.78
V000119,P024,Joelho PVC 100mm,91,UN,7.02,0.0,638.82
V000119,P025,Fio Eletrico 2.5mm 100m,14,RL,243.38,0.0,3407.32
V000119,P020,Broca de Concreto 10mm,37,UN,14.03,51.91,467.2
V000119,P030,Gesso 20kg,24,SC,18.32,43.97,395.71
V000119,P018,Disco de Corte 4.5,54,UN,8.13,0.0,439.02
V000119,P004,Areia Fina 20kg,62,SC,11.06,0.0,685.72
V000120,P001,Cimento CP-II 50kg,5,SC,35.45,0.0,177.25
V000120,P005,Brita 1 20kg,5,SC,14.89,0.0,74.45
V000121,P020,Broca de Concreto 10mm,4,UN,13.73,0.0,54.92
V000121,P023,Tubo PVC 50mm 6m,6,BR,28.15,0.0,168.9
V000121,P018,Disco de Corte 4.5,13,UN,8.05,0.0,104.65
V000122,P001,Cimento CP-II 50kg,23,SC,34.45,23.77,768.58
V000122,P029,Argamassa AC-II 20kg,46,SC,25.58,58.83,1117.85
V000122,P028,Impermeabilizante 18L,73,GL,121.98,0.0,8904.54
V000123,P007,Tijolo Ceramico 6cm,2,UN,1.01,0.0,2.02
V000123,P020,Broca de Concreto 10mm,8,UN,13.78,0.0,110.24
V000123,P001,Cimento CP-II 50kg,8,SC,34.61,5.54,271.34
V000123,P018,Disco de Corte 4.5,6,UN,7.99,0.0,47.94
V000124,P025,Fio Eletrico 2.5mm 100m,73,RL,239.24,1397.16,16067.36
V000124,P014,Tinta Latex 18L,25,GL,89.36,0.0,2234.0
V000124,P011,Ferro 12mm 12m,85,BR,74.36,189.62,6130.98
V000124,P027,Tomada 2P+T,92,UN,14.04,0.0,1291.68
V000124,P007,Tijolo Ceramico 6cm,10,UN,0.99,0.0,9.9
V000124,P002,Cimento CP-V 50kg,61,SC,37.75,69.08,2233.67
V000124,P026,Disjuntor 20A,12,UN,28.37,10.21,330.23
V000124,P016,Rejunte 5kg,63,PCT,12.88,0.0,811.44
V000125,P029,Argamassa AC-II 20kg,3,SC,25.56,2.3,74.38
V000125,P026,Disjuntor 20A,12,UN,28.33,0.0,339.96
V000126,P010,Ferro 8mm 12m,2,BR,37.5,0.0,75.0
V000126,P028,Impermeabilizante 18L,1,GL,118.4,0.0,118.4
V000126,P030,Gesso 20kg,3,SC,18.29,0.0,54.87
V000127,P011,Ferro 12mm 12m,17,BR,75.06,63.8,1212.22
V000127,P029,Argamassa AC-II 20kg,2,SC,26.37,1.58,51.16
V000127,P017,Massa Corrida 25kg,6,BD,37.29,0.0,223.74
V000127,P025,Fio Eletrico 2.5mm 100m,20,RL,244.54,0.0,4890.8
V000128,P002,Cimento CP-V 50kg,25,SC,37.25,74.5,856.75
V000128,P007,Tijolo Ceramico 6cm,55,UN,0.98,0.0,53.9
V000128,P010,Ferro 8mm 12m,42,BR,38.43,129.12,1484.94
V000128,P027,Tomada 2P+T,74,UN,14.15,0.0,1047.1
V000128,P019,Rebolo Desbaste 4.5,29,UN,10.59,0.0,307.11
V000129,P030,Gesso 20kg,96,SC,17.94,0.0,1722.24
V000129,P012,Telha Ceramica,22,UN,3.86,0.0,84.92
V000129,P008,Bloco de Concreto,86,UN,3.83,32.94,296.44
V000129,P026,Disjuntor 20A,51,UN,27.6,0.0,1407.6
V000130,P003,Areia Media 20kg,5,SC,11.81,0.0,59.05
V000130,P002,Cimento CP-V 50kg,11,SC,38.29,0.0,421.19
V000130,P009,Ferro 10mm 12m,3,BR,55.38,8.31,157.83
V000130,P027,Tomada 2P+T,3,UN,14.01,0.0,42.03
V000130,P021,Mangueira 1/2 50m,19,RL,64.99,0.0,1234.81
V000131,P030,Gesso 20kg,30,SC,17.89,26.84,509.86
V000131,P012,Telha Ceramica,100,UN,3.8,0.0,380.0
V000131,P005,Brita 1 20kg,32,SC,14.91,0.0,477.12
V000131,P015,Tinta Acrilica 18L,82,GL,97.13,398.23,7566.43
V000131,P029,Argamassa AC-II 20kg,94,SC,25.55,240.17,2161.53
V000131,P024,Joelho PVC 100mm,92,UN,7.13,0.0,655.96
V000131,P009,Ferro 10mm 12m,87,BR,55.17,0.0,4799.79
V000131,P001,Cimento CP-II 50kg,74,SC,35.04,0.0,2592.96
V000132,P023,Tubo PVC 50mm 6m,20,BR,27.66,0.0,553.2
V000132,P015,Tinta Acrilica 18L,17,GL,97.16,0.0,1651.72
V000132,P013,Telha Fibrocimento 2.44m,8,UN,24.93,0.0,199.44
V000132,P005,Brita 1 20kg,18,SC,14.82,0.0,266.76
V000133,P006,Tijolo Ceramico 9cm,73,UN,1.2,4.38,83.22
V000133,P022,Tubo PVC 100mm 6m,70,BR,41.76,0.0,2923.2
V000133,P024,Joelho PVC 100mm,81,UN,7.08,0.0,573.48
V000133,P030,Gesso 20kg,66,SC,17.91,0.0,1182.06
V000133,P021,Mangueira 1/2 50m,19,RL,64.03,0.0,1216.57
V000133,P017,Massa Corrida 25kg,76,BD,38.0,86.64,2801.36
V000134,P016,Rejunte 5kg,52,PCT,12.77,0.0,664.04
V000134,P009,Ferro 10mm 12m,36,BR,55.51,0.0,1998.36
V000134,P021,Mangueira 1/2 50m,94,RL,63.86,0.0,6002.84
V000134,P001,Cimento CP-II 50kg,73,SC,34.78,76.17,2462.77
V000134,P002,Cimento CP-V 50kg,19,SC,38.15,0.0,724.85
V000134,P011,Ferro 12mm 12m,88,BR,76.16,0.0,6702.08
V000134,P014,Tinta Latex 18L,71,GL,88.18,0.0,6260.78
V000134,P007,Tijolo Ceramico 6cm,15,UN,1.0,1.5,13.5
V000135,P018,Disco de Corte 4.5,14,UN,8.08,0.0,113.12
V000135,P020,Broca de Concreto 10mm,19,UN,13.94,0.0,264.86
V000136,P002,Cimento CP-V 50kg,41,SC,37.44,0.0,1535.04
V000136,P011,Ferro 12mm 12m,60,BR,73.87,0.0,4432.2
V000136,P012,Telha Ceramica,19,UN,3.8,3.61,68.59
V000136,P020,Broca de Concreto 10mm,55,UN,14.2,0.0,781.0
V000136,P021,Mangueira 1/2 50m,66,RL,66.15,0.0,4365.9
V000136,P029,Argamassa AC-II 20kg,80,SC,26.03,104.12,1978.28
V000137,P025,Fio Eletrico 2.5mm 100m,73,RL,237.79,0.0,17358.67
V000137,P015,Tinta Acrilica 18L,85,GL,96.27,245.49,7937.46
V000137,P004,Areia Fina 20kg,88,SC,11.16,29.46,952.62
V000137,P001,Cimento CP-II 50kg,59,SC,34.61,0.0,2041.99
V000138,P021,Mangueira 1/2 50m,15,RL,64.42,19.33,946.97
V000138,P028,Impermeabilizante 18L,19,GL,117.91,0.0,2240.29
V000138,P018,Disco de Corte 4.5,7,UN,8.09,0.0,56.63
V000138,P007,Tijolo Ceramico 6cm,10,UN,0.99,0.0,9.9
V000139,P012,Telha Ceramica,19,UN,3.86,0.0,73.34
V000139,P027,Tomada 2P+T,28,UN,13.91,31.16,358.32
V000139,P022,Tubo PVC 100mm 6m,62,BR,41.79,0.0,2590.98
V000139,P014,Tinta Latex 18L,47,GL,87.79,0.0,4126.13
V000140,P011,Ferro 12mm 12m,36,BR,74.33,0.0,2675.88
V000140,P013,Telha Fibrocimento 2.44m,88,UN,24.78,174.45,2006.19
V000140,P025,Fio Eletrico 2.5mm 100m,25,RL,239.41,598.52,5386.73
V000140,P006,Tijolo Ceramico 9cm,31,UN,1.22,3.03,34.79
V000140,P005,Brita 1 20kg,23,SC,15.1,0.0,347.3
V000140,P002,Cimento CP-V 50kg,28,SC,37.28,52.19,991.65
V000140,P027,Tomada 2P+T,15,UN,14.02,0.0,210.3
V000141,P030,Gesso 20kg,5,SC,17.75,0.0,88.75
V000142,P027,Tomada 2P+T,18,UN,13.77,7.44,240.42
V000142,P022,Tubo PVC 100mm 6m,16,BR,41.49,33.19,630.65
V000142,P002,Cimento CP-V 50kg,18,SC,38.21,0.0,687.78
V000142,P003,Areia Media 20kg,2,SC,12.03,0.0,24.06
V000142,P007,Tijolo Ceramico 6cm,5,UN,1.0,0.0,5.0
V000143,P011,Ferro 12mm 12m,13,BR,74.9,0.0,973.7
V000143,P021,Mangueira 1/2 50m,7,RL,64.84,0.0,453.88
V000143,P029,Argamassa AC-II 20kg,16,SC,26.2,0.0,419.2
V000143,P004,Areia Fina 20kg,14,SC,10.89,0.0,152.46
V000143,P006,Tijolo Ceramico 9cm,13,UN,1.2,0.0,15.6
V000144,P010,Ferro 8mm 12m,3,BR,37.36,0.0,112.08
V000145,P028,Impermeabilizante 18L,86,GL,118.81,0.0,10217.66
V000145,P016,Rejunte 5kg,53,PCT,13.14,0.0,696.42
V000145,P015,Tinta Acrilica 18L,13,GL,96.74,0.0,1257.62
V000145,P012,Telha Ceramica,55,UN,3.79,0.0,208.45
V000145,P002,Cimento CP-V 50kg,48,SC,38.15,0.0,1831.2
V000146,P021,Mangueira 1/2 50m,15,RL,65.76,0.0,986.4
V000146,P024,Joelho PVC 100mm,20,UN,6.94,0.0,138.8
V000146,P029,Argamassa AC-II 20kg,18,SC,26.31,0.0,473.58
V000146,P003,Areia Media 20kg,3,SC,11.99,0.0,35.97
V000147,P022,Tubo PVC 100mm 6m,91,BR,41.54,189.01,3591.13
V000147,P024,Joelho PVC 100mm,100,UN,7.03,21.09,681.91
V000147,P015,Tinta Acrilica 18L,87,GL,98.34,0.0,8555.58
V000147,P020,Broca de Concreto 10mm,91,UN,14.02,0.0,1275.82
V000148,P016,Rejunte 5kg,19,PCT,13.08,12.43,236.09
V000148,P003,Areia Media 20kg,19,SC,11.97,0.0,227.43
V000148,P026,Disjuntor 20A,3,UN,27.89,0.0,83.67
V000148,P014,Tinta Latex 18L,3,GL,89.77,0.0,269.31
V000148,P009,Ferro 10mm 12m,18,BR,54.87,0.0,987.66
V000149,P010,Ferro 8mm 12m,11,BR,37.91,0.0,417.01
V000149,P023,Tubo PVC 50mm 6m,11,BR,28.34,0.0,311.74
V000149,P006,Tijolo Ceramico 9cm,6,UN,1.22,0.22,7.1
V000149,P019,Rebolo Desbaste 4.5,10,UN,10.3,0.0,103.0
V000150,P009,Ferro 10mm 12m,26,BR,54.03,0.0,1404.78
V000150,P018,Disco de Corte 4.5,39,UN,7.99,31.16,280.45
V000150,P024,Joelho PVC 100mm,78,UN,6.87,0.0,535.86
V000150,P027,Tomada 2P+T,91,UN,13.79,125.49,1129.4
V000150,P030,Gesso 20kg,20,SC,17.71,0.0,354.2
V000150,P003,Areia Media 20kg,85,SC,11.9,101.15,910.35
V000150,P029,Argamassa AC-II 20kg,11,SC,26.38,0.0,290.18
V000151,P006,Tijolo Ceramico 9cm,11,UN,1.19,0.39,12.7
V000151,P003,Areia Media 20kg,19,SC,11.85,0.0,225.15
V000151,P025,Fio Eletrico 2.5mm 100m,5,RL,237.25,0.0,1186.25
V000151,P014,Tinta Latex 18L,18,GL,89.95,0.0,1619.1
V000151,P022,Tubo PVC 100mm 6m,17,BR,42.72,21.79,704.45
V000152,P005,Brita 1 20kg,20,SC,14.9,0.0,298.0
V000152,P009,Ferro 10mm 12m,16,BR,54.34,0.0,869.44
V000152,P028,Impermeabilizante 18L,20,GL,121.89,0.0,2437.8
V000152,P008,Bloco de Concreto,20,UN,3.84,0.0,76.8
V000153,P012,Telha Ceramica,11,UN,3.83,0.0,42.13
V000153,P010,Ferro 8mm 12m,14,BR,37.26,0.0,521.64
V000153,P027,Tomada 2P+T,10,UN,14.22,0.0,142.2
V000153,P003,Areia Media 20kg,3,SC,11.85,0.71,34.84
V000153,P014,Tinta Latex 18L,2,GL,87.72,3.51,171.93
V000154,P005,Brita 1 20kg,5,SC,14.92,0.0,74.6
V000154,P011,Ferro 12mm 12m,5,BR,75.51,0.0,377.55
V000155,P006,Tijolo Ceramico 9cm,34,UN,1.22,0.0,41.48
V000155,P013,Telha Fibrocimento 2.44m,83,UN,25.49,0.0,2115.67
V000155,P011,Ferro 12mm 12m,68,BR,75.14,0.0,5109.52
V000155,P001,Cimento CP-II 50kg,25,SC,35.22,0.0,880.5
V000155,P019,Rebolo Desbaste 4.5,75,UN,10.43,0.0,782.25
V000155,P016,Rejunte 5kg,33,PCT,13.14,43.36,390.26
V000155,P028,Impermeabilizante 18L,68,GL,120.81,0.0,8215.08
V000155,P012,Telha Ceramica,53,UN,3.76,0.0,199.28
V000156,P019,Rebolo Desbaste 4.5,100,UN,10.54,0.0,1054.0
V000156,P016,Rejunte 5kg,82,PCT,12.76,104.63,941.69
V000156,P008,Bloco de Concreto,23,UN,3.84,0.0,88.32
V000156,P014,Tinta Latex 18L,22,GL,87.64,0.0,1928.08
V000156,P022,Tubo PVC 100mm 6m,40,BR,42.53,170.12,1531.08
V000156,P009,Ferro 10mm 12m,15,BR,55.77,83.66,752.89
V000156,P004,Areia Fina 20kg,83,SC,10.8,0.0,896.4
V000156,P025,Fio Eletrico 2.5mm 100m,61,RL,241.23,0.0,14715.03
V000157,P025,Fio Eletrico 2.5mm 100m,62,RL,242.23,0.0,15018.26
V000157,P012,Telha Ceramica,41,UN,3.84,0.0,157.44
V000157,P019,Rebolo Desbaste 4.5,32,UN,10.3,0.0,329.6
V000157,P004,Areia Fina 20kg,73,SC,10.93,0.0,797.89
V000157,P003,Areia Media 20kg,22,SC,12.04,0.0,264.88
V000157,P020,Broca de Concreto 10mm,97,UN,13.93,135.12,1216.09
V000157,P017,Massa Corrida 25kg,70,BD,37.52,210.11,2416.29
V000158,P026,Disjuntor 20A,5,UN,28.07,0.0,140.35
V000159,P016,Rejunte 5kg,11,PCT,13.1,0.0,144.1
V000159,P030,Gesso 20kg,18,SC,17.78,0.0,320.04
V000159,P026,Disjuntor 20A,4,UN,28.1,0.0,112.4
V000159,P025,Fio Eletrico 2.5mm 100m,20,RL,241.35,0.0,4827.0
V000160,P025,Fio Eletrico 2.5mm 100m,4,RL,241.11,0.0,964.44
V000160,P023,Tubo PVC 50mm 6m,16,BR,27.94,0.0,447.04
V000160,P026,Disjuntor 20A,3,UN,28.0,0.0,84.0
V000161,P030,Gesso 20kg,8,SC,17.68,0.0,141.44
V000161,P006,Tijolo Ceramico 9cm,14,UN,1.19,0.0,16.66
V000161,P012,Telha Ceramica,4,UN,3.82,0.0,15.28
V000161,P015,Tinta Acrilica 18L,12,GL,97.76,0.0,1173.12
V000162,P015,Tinta Acrilica 18L,19,GL,99.91,0.0,1898.29
V000162,P014,Tinta Latex 18L,6,GL,88.48,0.0,530.88
V000162,P023,Tubo PVC 50mm 6m,14,BR,27.91,0.0,390.74
V000163,P029,Argamassa AC-II 20kg,47,SC,26.42,62.09,1179.65
V000163,P027,Tomada 2P+T,29,UN,14.02,12.2,394.38
V000163,P015,Tinta Acrilica 18L,89,GL,98.24,0.0,8743.36
V000163,P016,Rejunte 5kg,90,PCT,13.25,0.0,1192.5
V000163,P011,Ferro 12mm 12m,98,BR,74.25,0.0,7276.5
V000163,P023,Tubo PVC 50mm 6m,24,BR,27.6,0.0,662.4
V000163,P006,Tijolo Ceramico 9cm,66,UN,1.18,2.34,75.54
V000164,P012,Telha Ceramica,10,UN,3.86,0.0,38.6
V000164,P028,Impermeabilizante 18L,2,GL,121.95,0.0,243.9
V000164,P009,Ferro 10mm 12m,3,BR,55.44,0.0,166.32
V000164,P007,Tijolo Ceramico 6cm,10,UN,1.0,0.0,10.0
V000164,P017,Massa Corrida 25kg,3,BD,38.75,0.0,116.25
V000165,P013,Telha Fibrocimento 2.44m,10,UN,24.84,0.0,248.4
V000165,P002,Cimento CP-V 50kg,18,SC,38.43,0.0,691.74
V000165,P023,Tubo PVC 50mm 6m,15,BR,27.59,0.0,413.85
V000166,P002,Cimento CP-V 50kg,14,SC,38.04,0.0,532.56
V000166,P023,Tubo PVC 50mm 6m,17,BR,28.23,0.0,479.91
V000166,P003,Areia Media 20kg,17,SC,11.85,0.0,201.45
V000167,P005,Brita 1 20kg,5,SC,15.05,0.0,75.25
V000167,P029,Argamassa AC-II 20kg,2,SC,26.21,0.0,52.42
V000168,P019,Rebolo Desbaste 4.5,13,UN,10.54,0.0,137.02
V000168,P025,Fio Eletrico 2.5mm 100m,4,RL,242.18,0.0,968.72
V000169,P011,Ferro 12mm 12m,17,BR,74.41,0.0,1264.97
V000169,P007,Tijolo Ceramico 6cm,19,UN,0.99,0.0,18.81
V000169,P001,Cimento CP-II 50kg,17,SC,35.63,0.0,605.71
V000170,P008,Bloco de Concreto,50,UN,3.86,0.0,193.0
V000170,P007,Tijolo Ceramico 6cm,70,UN,1.0,0.0,70.0
V000170,P011,Ferro 12mm 12m,83,BR,75.59,0.0,6273.97
V000170,P023,Tubo PVC 50mm 6m,26,BR,28.32,0.0,736.32
V000170,P030,Gesso 20kg,83,SC,17.8,0.0,1477.4
V000170,P028,Impermeabilizante 18L,85,GL,121.5,0.0,10327.5
V000171,P005,Brita 1 20kg,12,SC,15.02,0.0,180.24
V000171,P026,Disjuntor 20A,8,UN,28.11,0.0,224.88
V000171,P009,Ferro 10mm 12m,5,BR,54.03,0.0,270.15
V000171,P011,Ferro 12mm 12m,8,BR,75.01,0.0,600.08
V000171,P016,Rejunte 5kg,9,PCT,12.96,0.0,116.64
V000172,P012,Telha Ceramica,16,UN,3.81,0.0,60.96
V000172,P015,Tinta Acrilica 18L,16,GL,96.46,0.0,1543.36
V000172,P025,Fio Eletrico 2.5mm 100m,10,RL,237.1,0.0,2371.0
V000172,P030,Gesso 20kg,16,SC,18.06,0.0,288.96
V000172,P005,Brita 1 20kg,12,SC,14.77,0.0,177.24
V000173,P006,Tijolo Ceramico 9cm,3,UN,1.19,0.0,3.57
V000173,P011,Ferro 12mm 12m,20,BR,73.67,73.67,1399.73
V000173,P020,Broca de Concreto 10mm,6,UN,14.24,0.0,85.44
V000173,P027,Tomada 2P+T,6,UN,14.01,0.0,84.06
V000174,P008,Bloco de Concreto,17,UN,3.74,3.18,60.4
V000174,P019,Rebolo Desbaste 4.5,13,UN,10.64,0.0,138.32
V000175,P015,Tinta Acrilica 18L,61,GL,96.2,176.05,5692.15
V000175,P020,Broca de Concreto 10mm,23,UN,14.21,0.0,326.83
V000175,P021,Mangueira 1/2 50m,35,RL,65.61,0.0,2296.35
V000175,P022,Tubo PVC 100mm 6m,48,BR,42.29,0.0,2029.92
V000175,P017,Massa Corrida 25kg,85,BD,37.79,0.0,3212.15
V000176,P005,Brita 1 20kg,36,SC,15.23,16.45,531.83
V000176,P009,Ferro 10mm 12m,70,BR,54.09,113.59,3672.71
V000176,P015,Tinta Acrilica 18L,40,GL,99.51,0.0,3980.4
V000177,P024,Joelho PVC 100mm,58,UN,6.98,40.48,364.36
V000177,P023,Tubo PVC 50mm 6m,69,BR,28.53,0.0,1968.57
V000177,P005,Brita 1 20kg,83,SC,15.09,0.0,1252.47
V000177,P007,Tijolo Ceramico 6cm,45,UN,1.01,0.0,45.45
V000177,P003,Areia Media 20kg,35,SC,11.77,0.0,411.95
V000177,P013,Telha Fibrocimento 2.44m,44,UN,24.69,0.0,1086.36
V000177,P022,Tubo PVC 100mm 6m,98,BR,41.16,0.0,4033.68
V000178,P030,Gesso 20kg,79,SC,17.76,0.0,1403.04
V000178,P012,Telha Ceramica,15,UN,3.82,2.87,54.43
V000178,P021,Mangueira 1/2 50m,79,RL,65.64,0.0,5185.56
V000178,P015,Tinta Acrilica 18L,83,GL,99.27,411.97,7827.44
V000178,P025,Fio Eletrico 2.5mm 100m,60,RL,243.65,1461.9,13157.1
V000179,P005,Brita 1 20kg,1,SC,15.12,0.0,15.12
V000179,P030,Gesso 20kg,3,SC,17.81,0.0,53.43
V000180,P006,Tijolo Ceramico 9cm,4,UN,1.22,0.15,4.73
V000180,P027,Tomada 2P+T,15,UN,14.09,0.0,211.35
V000181,P002,Cimento CP-V 50kg,9,SC,38.28,0.0,344.52
V000181,P010,Ferro 8mm 12m,17,BR,37.92,0.0,644.64
V000181,P006,Tijolo Ceramico 9cm,5,UN,1.18,0.12,5.78
V000182,P013,Telha Fibrocimento 2.44m,30,UN,25.16,37.74,717.06
V000182,P017,Massa Corrida 25kg,67,BD,38.07,0.0,2550.69
V000182,P030,Gesso 20kg,81,SC,18.34,44.57,1440.97
V000182,P008,Bloco de Concreto,94,UN,3.74,35.16,316.4
V000182,P029,Argamassa AC-II 20kg,15,SC,25.79,19.34,367.51
V000182,P005,Brita 1 20kg,99,SC,14.74,116.74,1342.52
V000182,P004,Areia Fina 20kg,11,SC,11.04,9.72,111.72
V000182,P001,Cimento CP-II 50kg,11,SC,34.75,19.11,363.14
V000183,P015,Tinta Acrilica 18L,9,GL,96.54,0.0,868.86
V000183,P020,Broca de Concreto 10mm,18,UN,14.08,0.0,253.44
V000183,P027,Tomada 2P+T,7,UN,14.01,0.0,98.07
V000183,P028,Impermeabilizante 18L,17,GL,119.68,0.0,2034.56
V000184,P019,Rebolo Desbaste 4.5,16,UN,10.33,0.0,165.28
V000184,P028,Impermeabilizante 18L,4,GL,119.73,0.0,478.92
V000184,P020,Broca de Concreto 10mm,6,UN,13.94,0.0,83.64
V000184,P013,Telha Fibrocimento 2.44m,14,UN,24.71,10.38,335.56
