id,data,cliente,vendedor,total,desconto,status,canal
V000313,2023-04-01 09:54:00,CLI0042,VEN02,2356.73,0.0,concluida,telefone
V000314,2023-04-01 15:20:00,CLI0120,VEN01,3429.96,0.0,concluida,balcao
V000315,2023-04-02 07:10:00,CLI0002,VEN01,162.61,0.0,concluida,balcao
V000316,2023-04-02 11:30:00,CLI0084,VEN03,2590.96,195.54,concluida,balcao
V000317,2023-04-02 09:23:00,CLI0096,VEN03,18910.24,233.58,concluida,balcao
V000318,2023-04-03 14:42:00,CLI0066,VEN01,88.7,0.0,concluida,balcao
V000319,2023-04-03 13:19:00,CLI0079,VEN02,1994.47,44.38,concluida,balcao
V000320,2023-04-03 12:40:00,CLI0130,VEN03,1302.04,0.0,concluida,telefone
V000321,2023-04-04 15:19:00,CLI0006,VEN03,10693.65,175.44,concluida,balcao
V000322,2023-04-04 08:35:00,CLI0015,VEN02,679.87,13.19,concluida,balcao
V000323,2023-04-04 16:08:00,CLI0023,VEN02,31318.22,161.46,concluida,balcao
V000324,2023-04-04 15:53:00,CLI0033,VEN01,4983.78,0.0,concluida,balcao
V000325,2023-04-04 08:43:00,CLI0044,VEN02,109.34,0.0,concluida,balcao
V000326,2023-04-04 10:51:00,CLI0059,VEN01,43.35,0.0,concluida,balcao
V000327,2023-04-04 17:54:00,CLI0068,VEN03,389.0,0.0,concluida,balcao
V000328,2023-04-04 17:57:00,CLI0071,VEN01,18461.72,891.13,concluida,telefone
V000329,2023-04-04 15:02:00,CLI0084,VEN02,15097.08,0.76,concluida,balcao
V000330,2023-04-04 16:28:00,CLI0105,VEN04,1177.55,17.38,concluida,balcao
V000331,2023-04-04 11:43:00,CLI0109,VEN01,3325.05,24.48,concluida,balcao
V000332,2023-04-04 09:00:00,CLI0127,VEN04,6108.64,149.89,concluida,telefone
V000333,2023-04-05 14:59:00,CLI0006,VEN04,10879.15,141.2,concluida,balcao
V000334,2023-04-05 16:16:00,CLI0026,VEN04,1654.62,11.87,concluida,balcao
V000335,2023-04-05 10:50:00,CLI0033,VEN03,1585.15,0.0,concluida,telefone
V000336,2023-04-05 18:35:00,CLI0082,VEN03,1023.95,0.0,concluida,balcao
V000337,2023-04-05 10:38:00,CLI0112,VEN02,290.3,8.74,concluida,balcao
V000338,2023-04-05 10:11:00,CLI0149,VEN01,8731.96,215.65,concluida,balcao
V000339,2023-04-06 17:57:00,CLI0010,VEN02,139.74,0.0,concluida,balcao
V000340,2023-04-06 07:23:00,CLI0023,VEN01,17193.5,247.61,concluida,balcao
V000341,2023-04-06 07:09:00,CLI0029,VEN03,2400.83,48.94,concluida,balcao
V000342,2023-04-06 10:32:00,CLI0043,VEN01,3647.98,0.0,concluida,balcao
V000343,2023-04-06 08:20:00,CLI0067,VEN04,23563.6,393.29,concluida,balcao
V000344,2023-04-06 15:40:00,CLI0071,VEN04,8502.42,125.72,concluida,telefone
V000345,2023-04-06 18:44:00,CLI0087,VEN04,489.04,0.0,concluida,telefone
V000346,2023-04-06 07:51:00,CLI0134,VEN04,4584.66,0.0,concluida,balcao
V000347,2023-04-06 12:10:00,CLI0149,VEN03,12573.94,0.0,concluida,balcao
V000348,2023-04-07 13:46:00,CLI0006,VEN01,22513.07,351.32,concluida,balcao
V000349,2023-04-07 15:03:00,CLI0084,VEN02,12737.98,212.24,concluida,telefone
V000350,2023-04-07 12:31:00,CLI0087,VEN04,410.16,0.0,concluida,balcao
V000351,2023-04-07 07:32:00,CLI0096,VEN02,20793.56,190.59,concluida,balcao
V000352,2023-04-07 16:56:00,CLI0103,VEN04,18327.48,38.76,concluida,balcao
V000353,2023-04-07 12:31:00,CLI0111,VEN02,81.14,0.0,concluida,balcao
V000354,2023-04-07 15:38:00,CLI0119,VEN02,79.8,0.0,concluida,balcao
V000355,2023-04-08 15:09:00,CLI0021,VEN03,279.46,0.0,concluida,balcao
V000356,2023-04-08 17:56:00,CLI0038,VEN03,915.93,0.0,concluida,telefone
V000357,2023-04-10 14:39:00,CLI0016,VEN01,15085.81,294.76,concluida,balcao
V000358,2023-04-10 17:16:00,CLI0059,VEN04,45.56,0.0,concluida,telefone
V000359,2023-04-10 17:27:00,CLI0067,VEN04,5226.4,261.38,concluida,balcao
V000360,2023-04-10 10:55:00,CLI0130,VEN02,878.57,41.96,concluida,balcao
V000361,2023-04-11 10:27:00,CLI0014,VEN04,281.97,0.0,concluida,telefone
V000362,2023-04-11 16:27:00,CLI0103,VEN04,5006.19,364.03,concluida,balcao
V000363,2023-04-11 10:13:00,CLI0134,VEN03,1506.59,0.0,concluida,balcao
V000364,2023-04-12 10:18:00,CLI0023,VEN02,18566.11,0.0,concluida,balcao
V000365,2023-04-12 11:20:00,CLI0060,VEN02,68.92,0.0,concluida,telefone
V000366,2023-04-12 17:31:00,CLI0071,VEN03,12456.03,854.3,concluida,balcao
V000367,2023-04-12 11:33:00,CLI0072,VEN03,112.66,0.0,concluida,telefone
V000368,2023-04-12 07:30:00,CLI0096,VEN04,15262.43,139.02,concluida,balcao
V000369,2023-04-12 07:52:00,CLI0115,VEN03,17593.2,0.0,concluida,balcao
V000370,2023-04-12 12:55:00,CLI0134,VEN02,518.02,0.0,concluida,balcao
V000371,2023-04-13 13:04:00,CLI0031,VEN01,409.55,0.0,concluida,telefone
V000372,2023-04-13 07:34:00,CLI0049,VEN03,559.2,0.0,concluida,balcao
V000373,2023-04-13 09:33:00,CLI0069,VEN04,1485.91,0.0,concluida,balcao
V000374,2023-04-13 08:22:00,CLI0071,VEN02,3118.53,26.83,concluida,balcao
V000375,2023-04-13 16:51:00,CLI0102,VEN02,576.98,0.0,concluida,balcao
V000376,2023-04-13 17:28:00,CLI0103,VEN04,6717.16,215.19,concluida,telefone
V000377,2023-04-13 13:30:00,CLI0112,VEN04,363.58,3.38,concluida,balcao
V000378,2023-04-14 12:31:00,CLI0087,VEN04,117.09,0.0,concluida,balcao
V000379,2023-04-14 09:01:00,CLI0096,VEN01,12572.53,221.47,concluida,balcao
V000380,2023-04-14 13:56:00,CLI0108,VEN02,498.18,0.0,concluida,balcao
V000381,2023-04-14 11:28:00,CLI0149,VEN01,11377.51,130.99,concluida,telefone
V000382,2023-04-15 15:23:00,CLI0069,VEN03,961.72,0.0,concluida,telefone
V000383,2023-04-15 17:28:00,CLI0103,VEN04,17407.68,62.7,concluida,balcao
V000384,2023-04-15 07:08:00,CLI0149,VEN04,7121.48,245.01,concluida,balcao
V000385,2023-04-16 09:31:00,CLI0046,VEN01,864.18,1.21,concluida,telefone
V000386,2023-04-16 08:02:00,CLI0096,VEN03,4582.12,354.08,concluida,balcao
V000387,2023-04-17 08:34:00,CLI0028,VEN04,4568.22,0.0,concluida,balcao
V000388,2023-04-17 16:12:00,CLI0036,VEN01,1345.62,0.0,concluida,balcao
V000389,2023-04-17 14:40:00,CLI0040,VEN02,752.65,3.33,concluida,balcao
V000390,2023-04-17 07:03:00,CLI0103,VEN04,12105.73,157.64,concluida,balcao
V000391,2023-04-17 17:11:00,CLI0120,VEN01,523.67,0.0,concluida,balcao
V000392,2023-04-17 08:16:00,CLI0140,VEN04,2571.03,25.5,concluida,balcao
V000393,2023-04-18 16:53:00,CLI0026,VEN04,632.29,0.0,concluida,balcao
V000394,2023-04-18 10:54:00,CLI0098,VEN02,1304.52,0.0,concluida,balcao
V000395,2023-04-18 14:48:00,CLI0130,VEN04,18831.83,1828.03,concluida,balcao
V000396,2023-04-18 08:56:00,CLI0147,VEN04,5194.53,279.75,concluida,balcao
V000397,2023-04-19 07:50:00,CLI0016,VEN03,2122.67,0.0,concluida,balcao
V000398,2023-04-19 14:27:00,CLI0020,VEN04,4961.52,264.32,concluida,balcao
V000399,2023-04-19 18:13:00,CLI0038,VEN01,3555.25,0.0,concluida,balcao
V000400,2023-04-19 07:58:00,CLI0067,VEN03,7846.01,33.3,concluida,balcao
V000401,2023-04-19 09:59:00,CLI0071,VEN02,9091.89,16.46,concluida,balcao
V000402,2023-04-19 12:28:00,CLI0084,VEN02,10619.74,371.14,concluida,telefone
V000403,2023-04-19 10:21:00,CLI0115,VEN04,9986.34,348.2,concluida,balcao
V000404,2023-04-19 18:39:00,CLI0149,VEN02,4056.61,259.47,concluida,balcao
V000405,2023-04-20 08:21:00,CLI0053,VEN04,578.15,0.0,concluida,balcao
V000406,2023-04-20 16:34:00,CLI0054,VEN01,151.08,0.0,concluida,balcao
V000407,2023-04-20 16:22:00,CLI0069,VEN02,2371.3,0.0,concluida,balcao
V000408,2023-04-20 11:43:00,CLI0071,VEN02,13059.28,422.57,concluida,balcao
V000409,2023-04-20 07:16:00,CLI0107,VEN04,945.07,0.0,concluida,balcao
V000410,2023-04-20 18:06:00,CLI0110,VEN04,2728.56,0.0,concluida,balcao
V000411,2023-04-20 12:03:00,CLI0149,VEN02,26486.52,698.04,concluida,balcao
V000412,2023-04-21 10:24:00,CLI0016,VEN03,4115.01,184.84,concluida,telefone
V000413,2023-04-21 16:37:00,CLI0075,VEN01,2225.45,4.33,concluida,balcao
V000414,2023-04-21 12:05:00,CLI0096,VEN01,38058.29,2269.22,concluida,balcao
V000415,2023-04-21 10:44:00,CLI0112,VEN02,1752.96,0.0,concluida,balcao
V000416,2023-04-21 08:34:00,CLI0130,VEN04,4610.45,271.62,concluida,telefone
V000417,2023-04-21 16:03:00,CLI0140,VEN03,5215.76,0.0,concluida,balcao
V000418,2023-04-22 09:09:00,CLI0084,VEN01,2020.21,61.03,concluida,telefone
V000419,2023-04-22 17:33:00,CLI0112,VEN04,1458.13,5.39,concluida,balcao
V000420,2023-04-23 14:32:00,CLI0080,VEN01,72.36,0.0,concluida,telefone
V000421,2023-04-24 13:40:00,CLI0020,VEN02,2287.68,71.74,concluida,telefone
V000422,2023-04-24 08:42:00,CLI0049,VEN01,1793.64,10.55,concluida,balcao
V000423,2023-04-24 10:13:00,CLI0129,VEN03,14054.43,628.95,concluida,telefone
V000424,2023-04-24 12:45:00,CLI0130,VEN03,7633.73,623.73,concluida,balcao
V000425,2023-04-24 16:26:00,CLI0147,VEN01,20086.08,327.68,concluida,telefone
V000426,2023-04-25 07:12:00,CLI0006,VEN01,5696.33,287.97,concluida,balcao
V000427,2023-04-25 13:58:00,CLI0092,VEN03,2967.89,105.68,concluida,telefone
V000428,2023-04-25 07:20:00,CLI0112,VEN02,1986.05,20.55,concluida,balcao
V000429,2023-04-25 09:07:00,CLI0129,VEN04,4551.9,0.0,concluida,balcao
V000430,2023-04-25 12:54:00,CLI0134,VEN01,2249.78,0.96,concluida,telefone
V000431,2023-04-25 08:25:00,CLI0149,VEN03,4761.49,504.69,concluida,balcao
V000432,2023-04-26 11:55:00,CLI0006,VEN03,27199.16,663.54,concluida,balcao
V000433,2023-04-26 13:33:00,CLI0023,VEN03,15184.04,709.98,concluida,telefone
V000434,2023-04-26 14:48:00,CLI0043,VEN02,895.15,7.55,concluida,balcao
V000435,2023-04-26 07:30:00,CLI0081,VEN04,13944.74,244.72,concluida,telefone
V000436,2023-04-26 14:19:00,CLI0121,VEN03,177.99,0.0,concluida,balcao
V000437,2023-04-26 11:17:00,CLI0127,VEN02,1098.95,0.45,concluida,balcao
V000438,2023-04-26 08:39:00,CLI0130,VEN04,4793.45,134.2,concluida,balcao
V000439,2023-04-27 17:58:00,CLI0001,VEN03,126.33,0.0,concluida,balcao
V000440,2023-04-27 18:53:00,CLI0071,VEN02,2462.17,0.0,concluida,balcao
V000441,2023-04-27 11:28:00,CLI0084,VEN03,22943.19,917.5,concluida,balcao
V000442,2023-04-27 18:45:00,CLI0108,VEN03,754.84,26.06,concluida,balcao
V000443,2023-04-27 13:19:00,CLI0129,VEN01,31329.34,3156.04,concluida,balcao
V000444,2023-04-27 17:43:00,CLI0140,VEN03,989.93,0.0,concluida,balcao
V000445,2023-04-27 16:45:00,CLI0147,VEN04,8046.45,0.0,concluida,balcao
V000446,2023-04-28 16:09:00,CLI0016,VEN04,37081.12,1688.27,concluida,balcao
V000447,2023-04-28 14:13:00,CLI0036,VEN03,1757.94,0.0,concluida,telefone
V000448,2023-04-28 14:44:00,CLI0084,VEN04,3408.11,127.83,concluida,balcao
V000449,2023-04-28 15:32:00,CLI0092,VEN04,9624.43,28.35,concluida,balcao
V000450,2023-04-28 18:12:00,CLI0102,VEN03,1428.79,0.6,concluida,balcao
V000451,2023-04-28 12:33:00,CLI0110,VEN01,351.37,5.0,concluida,balcao
V000452,2023-04-28 15:02:00,CLI0129,VEN02,15481.14,489.61,concluida,telefone
V000453,2023-04-28 08:53:00,CLI0138,VEN01,190.66,0.0,concluida,balcao
V000454,2023-04-29 16:47:00,CLI0019,VEN03,113.61,0.0,concluida,balcao
V000455,2023-04-29 13:19:00,CLI0050,VEN01,190.94,0.0,concluida,balcao
V000456,2023-04-29 13:59:00,CLI0052,VEN03,952.05,4.01,concluida,balcao
V000457,2023-05-01 13:16:00,CLI0016,VEN01,15818.54,227.6,concluida,balcao
V000458,2023-05-01 16:12:00,CLI0050,VEN03,198.32,0.0,concluida,telefone
V000459,2023-05-01 07:01:00,CLI0108,VEN03,1607.78,0.0,concluida,balcao
V000460,2023-05-01 07:45:00,CLI0109,VEN02,1755.69,39.61,concluida,balcao
V000461,2023-05-02 18:15:00,CLI0006,VEN02,4675.97,108.58,concluida,balcao
V000462,2023-05-02 17:06:00,CLI0069,VEN01,1330.42,7.2,concluida,telefone
V000463,2023-05-02 10:12:00,CLI0070,VEN04,145.65,0.0,concluida,telefone
V000464,2023-05-02 10:13:00,CLI0071,VEN04,24355.54,131.77,concluida,balcao
V000465,2023-05-02 11:17:00,CLI0089,VEN01,93.51,0.0,concluida,balcao
V000466,2023-05-02 17:40:00,CLI0115,VEN02,27601.72,961.04,concluida,balcao
V000467,2023-05-02 07:15:00,CLI0118,VEN02,26.69,0.0,concluida,telefone
V000468,2023-05-03 16:05:00,CLI0006,VEN02,4959.21,186.86,concluida,telefone
V000469,2023-05-03 17:00:00,CLI0009,VEN03,927.24,0.0,concluida,balcao
V000470,2023-05-03 11:39:00,CLI0071,VEN03,26266.72,130.31,concluida,telefone
V000471,2023-05-03 13:46:00,CLI0117,VEN04,48893.86,2503.08,concluida,balcao
V000472,2023-05-03 07:30:00,CLI0148,VEN04,378.64,0.0,concluida,balcao
V000473,2023-05-04 18:23:00,CLI0013,VEN01,586.84,4.76,concluida,balcao
V000474,2023-05-04 18:41:00,CLI0015,VEN03,1356.8,1.85,concluida,balcao
V000475,2023-05-04 10:15:00,CLI0023,VEN04,14146.24,0.0,concluida,balcao
V000476,2023-05-04 08:15:00,CLI0071,VEN03,6343.98,0.0,concluida,telefone
V000477,2023-05-04 08:23:00,CLI0147,VEN04,12996.05,536.31,concluida,telefone
V000478,2023-05-04 09:51:00,CLI0149,VEN04,7142.35,533.35,concluida,balcao
V000479,2023-05-05 09:12:00,CLI0097,VEN02,196.86,0.0,concluida,telefone
V000480,2023-05-05 18:10:00,CLI0100,VEN03,2161.28,0.0,concluida,balcao
V000481,2023-05-05 08:44:00,CLI0115,VEN02,10295.7,97.46,concluida,balcao
V000482,2023-05-05 13:17:00,CLI0121,VEN01,234.24,0.0,concluida,telefone
V000483,2023-05-05 12:59:00,CLI0147,VEN04,12999.73,3.43,concluida,balcao
V000484,2023-05-06 11:59:00,CLI0067,VEN04,2458.71,79.05,concluida,balcao
V000485,2023-05-06 16:55:00,CLI0105,VEN01,458.41,0.0,concluida,balcao
V000486,2023-05-07 10:58:00,CLI0075,VEN03,3643.87,0.0,concluida,balcao
V000487,2023-05-07 18:13:00,CLI0112,VEN04,2775.65,0.0,concluida,balcao
V000488,2023-05-08 16:30:00,CLI0003,VEN03,881.94,0.0,concluida,balcao
V000489,2023-05-08 13:27:00,CLI0043,VEN03,1458.36,0.0,concluida,balcao
V000490,2023-05-08 11:29:00,CLI0054,VEN03,45.79,0.0,concluida,balcao
V000491,2023-05-08 16:35:00,CLI0081,VEN01,12771.7,197.28,concluida,balcao
V000492,2023-05-08 10:03:00,CLI0098,VEN04,967.88,10.64,concluida,balcao
V000493,2023-05-08 15:10:00,CLI0119,VEN02,123.02,0.0,concluida,telefone
V000494,2023-05-08 07:33:00,CLI0141,VEN04,118.43,0.0,concluida,telefone
V000495,2023-05-09 07:46:00,CLI0023,VEN04,7349.48,445.95,concluida,balcao
V000496,2023-05-09 17:43:00,CLI0071,VEN01,20151.37,229.37,concluida,telefone
V000497,2023-05-09 16:27:00,CLI0075,VEN03,2911.03,0.69,concluida,balcao
V000498,2023-05-09 11:53:00,CLI0102,VEN04,684.11,0.0,concluida,balcao
V000499,2023-05-09 18:18:00,CLI0103,VEN04,9375.48,223.38,concluida,balcao
V000500,2023-05-09 14:13:00,CLI0110,VEN02,383.11,0.0,concluida,balcao
V000501,2023-05-09 16:42:00,CLI0117,VEN01,12630.79,0.0,concluida,balcao
V000502,2023-05-09 12:24:00,CLI0126,VEN04,2638.86,8.24,concluida,balcao
V000503,2023-05-10 12:02:00,CLI0023,VEN02,9433.66,110.27,concluida,telefone
V000504,2023-05-10 13:00:00,CLI0033,VEN01,608.57,0.0,concluida,balcao
V000505,2023-05-10 12:54:00,CLI0036,VEN04,1894.21,0.0,concluida,balcao
V000506,2023-05-10 07:56:00,CLI0040,VEN03,946.22,0.0,concluida,balcao
V000507,2023-05-10 18:08:00,CLI0095,VEN01,56.9,0.0,concluida,balcao
V000508,2023-05-10 16:59:00,CLI0103,VEN02,4674.88,0.0,concluida,balcao
V000509,2023-05-10 18:04:00,CLI0129,VEN04,16929.56,0.0,concluida,balcao
V000510,2023-05-11 11:31:00,CLI0013,VEN02,4722.38,0.0,concluida,telefone
V000511,2023-05-11 09:13:00,CLI0020,VEN01,34680.63,1240.5,concluida,balcao
V000512,2023-05-11 12:58:00,CLI0028,VEN04,1217.81,8.24,concluida,balcao
V000513,2023-05-11 07:51:00,CLI0037,VEN04,197.23,0.0,concluida,balcao
V000514,2023-05-11 18:58:00,CLI0108,VEN04,1039.41,6.79,concluida,balcao
V000515,2023-05-11 16:24:00,CLI0122,VEN03,313.94,0.0,concluida,balcao
V000516,2023-05-12 14:24:00,CLI0047,VEN02,164.31,0.0,concluida,balcao
V000517,2023-05-12 14:35:00,CLI0084,VEN01,7846.19,616.56,concluida,telefone
V000518,2023-05-12 15:01:00,CLI0103,VEN03,29629.68,544.21,concluida,balcao
V000519,2023-05-12 16:36:00,CLI0115,VEN04,11395.29,210.34,concluida,telefone
V000520,2023-05-13 13:12:00,CLI0015,VEN02,558.98,0.0,concluida,telefone
V000521,2023-05-13 14:51:00,CLI0043,VEN03,569.88,0.0,concluida,balcao
V000522,2023-05-13 13:37:00,CLI0048,VEN02,34.8,0.0,concluida,balcao
V000523,2023-05-13 10:12:00,CLI0069,VEN03,671.75,0.0,concluida,telefone
V000524,2023-05-13 14:30:00,CLI0092,VEN04,7159.64,428.78,concluida,balcao
V000525,2023-05-13 12:42:00,CLI0096,VEN02,5317.85,0.0,concluida,telefone
V000526,2023-05-13 14:11:00,CLI0130,VEN01,29343.02,1577.53,concluida,balcao
V000527,2023-05-14 10:59:00,CLI0033,VEN02,465.49,8.32,concluida,balcao
V000528,2023-05-15 11:52:00,CLI0041,VEN03,3509.8,0.0,concluida,balcao
V000529,2023-05-15 08:42:00,CLI0081,VEN04,22283.58,153.44,concluida,balcao
V000530,2023-05-15 14:33:00,CLI0109,VEN01,2201.96,0.0,concluida,telefone
V000531,2023-05-15 16:51:00,CLI0149,VEN04,5033.96,4.12,concluida,balcao
V000532,2023-05-16 13:43:00,CLI0016,VEN03,6874.3,183.57,concluida,telefone
V000533,2023-05-16 17:47:00,CLI0025,VEN04,244.0,0.0,concluida,telefone
V000534,2023-05-16 16:53:00,CLI0081,VEN04,4695.97,111.56,concluida,balcao
V000535,2023-05-16 09:06:00,CLI0097,VEN04,72.43,0.0,concluida,telefone
V000536,2023-05-16 07:27:00,CLI0117,VEN01,24683.19,1078.88,concluida,balcao
V000537,2023-05-16 09:46:00,CLI0147,VEN01,5266.47,3.49,concluida,balcao
V000538,2023-05-17 17:53:00,CLI0020,VEN03,32256.2,1321.65,concluida,telefone
V000539,2023-05-17 14:03:00,CLI0080,VEN01,609.42,3.05,concluida,balcao
V000540,2023-05-17 08:06:00,CLI0084,VEN03,5635.21,193.14,concluida,telefone
V000541,2023-05-17 12:06:00,CLI0100,VEN04,1370.25,0.0,concluida,telefone
V000542,2023-05-17 16:36:00,CLI0129,VEN02,3605.63,319.3,concluida,balcao
V000543,2023-05-17 12:57:00,CLI0147,VEN01,2780.66,131.06,concluida,balcao
V000544,2023-05-18 17:37:00,CLI0057,VEN02,1409.6,0.0,concluida,balcao
V000545,2023-05-18 11:14:00,CLI0071,VEN03,10848.21,555.81,concluida,telefone
V000546,2023-05-18 12:06:00,CLI0079,VEN04,450.85,5.71,concluida,balcao
V000547,2023-05-18 15:07:00,CLI0081,VEN04,12585.97,109.77,concluida,balcao
V000548,2023-05-18 09:00:00,CLI0101,VEN01,206.77,0.0,concluida,balcao
V000549,2023-05-18 11:17:00,CLI0103,VEN01,15887.31,582.92,concluida,balcao
V000550,2023-05-18 17:42:00,CLI0130,VEN04,2369.97,65.31,concluida,telefone
V000551,2023-05-18 10:37:00,CLI0147,VEN02,28033.72,137.88,concluida,telefone
V000552,2023-05-19 07:51:00,CLI0046,VEN03,3933.8,71.24,concluida,balcao
V000553,2023-05-19 18:31:00,CLI0080,VEN04,184.35,2.31,concluida,balcao
V000554,2023-05-19 07:52:00,CLI0103,VEN04,7994.32,10.91,concluida,balcao
V000555,2023-05-19 07:08:00,CLI0108,VEN01,708.18,0.0,concluida,balcao
V000556,2023-05-19 07:17:00,CLI0111,VEN02,3050.78,0.0,concluida,balcao
V000557,2023-05-19 16:22:00,CLI0117,VEN04,7041.24,91.59,concluida,telefone
V000558,2023-05-19 16:12:00,CLI0149,VEN01,8562.49,120.75,concluida,balcao
V000559,2023-05-20 11:35:00,CLI0052,VEN04,3811.46,48.87,concluida,telefone
V000560,2023-05-20 13:42:00,CLI0067,VEN04,12122.84,1266.21,concluida,telefone
V000561,2023-05-21 15:22:00,CLI0080,VEN03,1831.37,0.0,concluida,telefone
V000562,2023-05-21 16:54:00,CLI0081,VEN02,5376.93,144.42,concluida,balcao
V000563,2023-05-22 09:04:00,CLI0020,VEN03,11040.33,161.26,concluida,balcao
V000564,2023-05-22 10:06:00,CLI0038,VEN02,1246.91,62.96,concluida,telefone
V000565,2023-05-22 16:18:00,CLI0112,VEN04,1103.34,0.0,concluida,balcao
V000566,2023-05-22 08:27:00,CLI0120,VEN04,1689.23,0.0,concluida,telefone
V000567,2023-05-23 16:11:00,CLI0017,VEN04,110.68,0.0,concluida,balcao
V000568,2023-05-23 11:11:00,CLI0035,VEN03,220.55,0.0,concluida,telefone
V000569,2023-05-23 10:01:00,CLI0037,VEN02,152.75,0.0,concluida,balcao
V000570,2023-05-23 14:27:00,CLI0058,VEN02,3331.76,59.5,concluida,balcao
V000571,2023-05-23 18:27:00,CLI0103,VEN04,22592.77,443.99,concluida,telefone
V000572,2023-05-23 10:41:00,CLI0117,VEN04,5667.17,363.95,concluida,balcao
V000573,2023-05-24 18:17:00,CLI0067,VEN04,32637.42,517.33,concluida,balcao
V000574,2023-05-24 12:03:00,CLI0084,VEN04,11616.13,0.0,concluida,balcao
V000575,2023-05-24 08:11:00,CLI0103,VEN04,9022.1,355.1,concluida,telefone
V000576,2023-05-25 07:54:00,CLI0031,VEN04,101.65,0.0,concluida,balcao
V000577,2023-05-25 11:25:00,CLI0038,VEN03,994.63,0.0,concluida,telefone
V000578,2023-05-25 09:20:00,CLI0079,VEN01,1457.89,2.07,concluida,balcao
V000579,2023-05-25 17:59:00,CLI0093,VEN03,514.48,9.8,concluida,telefone
V000580,2023-05-25 07:43:00,CLI0096,VEN03,10434.47,63.34,concluida,balcao
V000581,2023-05-25 09:31:00,CLI0102,VEN02,1108.82,0.0,concluida,balcao
V000582,2023-05-25 16:10:00,CLI0120,VEN03,691.84,0.0,concluida,balcao
V000583,2023-05-26 17:48:00,CLI0013,VEN02,4930.67,108.02,concluida,balcao
V000584,2023-05-26 07:57:00,CLI0015,VEN02,388.65,0.0,concluida,balcao
V000585,2023-05-26 09:18:00,CLI0022,VEN03,760.69,0.0,concluida,balcao
V000586,2023-05-26 10:10:00,CLI0073,VEN04,810.68,0.0,concluida,telefone
V000587,2023-05-26 09:35:00,CLI0092,VEN03,6033.75,312.51,concluida,telefone
V000588,2023-05-26 12:06:00,CLI0112,VEN01,3062.78,0.0,concluida,balcao
V000589,2023-05-26 17:25:00,CLI0115,VEN03,4282.95,284.63,concluida,balcao
V000590,2023-05-26 16:03:00,CLI0127,VEN01,1979.23,0.0,concluida,balcao
V000591,2023-05-27 13:42:00,CLI0016,VEN04,7543.89,84.76,concluida,balcao
V000592,2023-05-27 10:54:00,CLI0096,VEN03,32358.66,503.3,concluida,telefone
V000593,2023-05-27 13:02:00,CLI0129,VEN01,11292.98,6.01,concluida,balcao
V000594,2023-05-27 16:45:00,CLI0149,VEN03,29017.55,2152.74,concluida,telefone
V000595,2023-05-28 09:18:00,CLI0128,VEN02,378.2,0.0,concluida,telefone
V000596,2023-05-29 13:41:00,CLI0016,VEN04,3658.99,248.26,concluida,balcao
V000597,2023-05-29 13:10:00,CLI0073,VEN01,1142.18,24.53,concluida,telefone
V000598,2023-05-29 12:16:00,CLI0126,VEN04,692.4,0.0,concluida,balcao
V000599,2023-05-29 15:48:00,CLI0147,VEN04,16369.25,267.83,concluida,telefone
V000600,2023-05-30 09:30:00,CLI0064,VEN03,676.98,0.0,concluida,telefone
V000601,2023-05-30 12:25:00,CLI0067,VEN03,26854.2,113.27,concluida,balcao
V000602,2023-05-30 10:53:00,CLI0071,VEN01,10057.56,938.73,concluida,telefone
V000603,2023-05-30 12:40:00,CLI0106,VEN02,221.43,0.0,concluida,balcao
V000604,2023-05-30 09:45:00,CLI0129,VEN04,4786.69,58.72,concluida,balcao
V000605,2023-05-31 16:39:00,CLI0042,VEN04,407.0,0.0,concluida,telefone
V000606,2023-05-31 10:37:00,CLI0055,VEN04,384.63,0.0,concluida,telefone
V000607,2023-05-31 07:54:00,CLI0073,VEN01,4119.2,55.05,concluida,balcao
V000608,2023-05-31 10:40:00,CLI0079,VEN03,1765.54,0.0,concluida,telefone
V000609,2023-05-31 14:39:00,CLI0096,VEN01,11201.54,122.89,concluida,balcao
V000610,2023-05-31 08:04:00,CLI0139,VEN04,63.44,0.0,concluida,telefone
V000611,2023-05-31 07:22:00,CLI0140,VEN02,2199.0,0.0,concluida,balcao
V000612,2023-05-31 17:59:00,CLI0142,VEN02,1862.01,0.0,concluida,telefone
V000613,2023-06-01 18:26:00,CLI0020,VEN04,6451.4,634.69,concluida,balcao
V000614,2023-06-01 17:19:00,CLI0026,VEN03,354.64,0.0,concluida,telefone
V000615,2023-06-01 13:07:00,CLI0047,VEN04,109.84,0.0,concluida,balcao
V000616,2023-06-01 08:27:00,CLI0103,VEN04,3276.82,97.71,concluida,balcao
V000617,2023-06-01 12:19:00,CLI0147,VEN01,13228.3,685.85,concluida,balcao
V000618,2023-06-02 16:06:00,CLI0009,VEN04,2655.95,0.0,concluida,balcao
V000619,2023-06-02 09:15:00,CLI0023,VEN01,25433.27,174.3,concluida,balcao
